equivalence,1,04251176,04272002
equivalence,1,04251176,MOOC2001
equivalence,1,04251176,MY100002
equivalence,1,04251176,TY000001
equivalence,1,04251176,ZMY10002
equivalence,1,04251176,ZTY00001
